epoch,learning_rate,loss,val_loss,val_map,val_mpre,val_mrec
0,0.0010000000474974513,59.15465545654297,53.6724739074707,8.551490832921384e-05,0.00017259233572985977,0.00047770701348781586
1,0.0010000000474974513,54.989051818847656,53.2828483581543,5.707714754320268e-05,0.00011523392458911985,0.00031847134232521057
